"player_id","player_name","team_name","start_year","end_year","sb_attempts","catcher_stealing_runs","caught_stealing_above_average","n_cs","rate_cs","est_cs_pct","cs_aa_per_throw","seasonal_runner_speed","runner_distance_from_second","pop_time","exchange_time","arm_strength","n_xcs_with_flight_over_xcs","n_xcs_with_exchange_over_xcs","n_xcs_with_accuracy_over_xcs","n_xcs_with_ground_other_over_xcs","n_xcs_with_onfly_other_over_xcs","n_xcs_with_untracked_other_over_xcs"
641598,"Garver, Mitch","SEA",2025,2025,4,0.420469558953245,0.6468762445434538,2,0.5,0.33828093886413657,0.16171906113586348,"28.575",57.05576459127933,"1.9455","0.68275","75.2407825",-0.2702375650832276,-0.08081409714572316,0.421874109118153,0,0.5760537976542516,0
641680,"Heim, Jonah","TEX",2025,2025,10,-0.481683800811526,-0.7410520012485016,0,0,0.07410520012485017,-0.07410520012485017,"29.34",52.272496986558295,"1.91775","0.712","79.96875375",0.07223744317447803,-0.34217836165555093,0.3686008717825165,-1.3877787807814457e-17,-0.8397119545499452,0
642136,"Thaiss, Matt","CWS",2025,2025,3,0.16335903875129992,0.25132159807892296,1,0.33333333333333337,0.2495594673070257,0.08377386602630765,"28.6",57.591008872320955,"2.033","0.744333333","81.702193333",0.13214452729114862,-0.3477652781943099,-0.08883889109511345,0,0.5557812400771978,0
642851,"Wynns, Austin","CIN",2025,2025,4,-0.10267344549054065,-0.15795914690852408,1,0.25,0.28948978672713105,-0.03948978672713105,"29.175",55.96709252371595,"1.816","0.558","75.00428",-0.4874957478877169,0.7901436788923888,-0.17369810587245774,0,-0.28690897204073806,0
643376,"Jansen, Danny","TB",2025,2025,13,-0.07397218000224443,-0.1138033538496068,2,0.1538461538461538,0.16260025798843128,-0.008754104142277461,"28.569230769",54.31754228088638,"1.903307692","0.632846154","77.400809231",-0.4567562374534639,0.6944200628283415,-0.6695162746081579,0.006378758256919869,0.31167033712675385,0
644433,"Tromp, Chadwick","ATL",2025,2025,3,-0.10167128550409288,-0.15641736231398903,0,0,0.05213912077132968,-0.05213912077132968,"29.1",50.18240143286059,"1.8875","0.633","78.795095",-0.00801376486143075,0.05769439739667474,0.05817971575395299,0,-0.264277710603186,0
645444,"Herrera, Jose","AZ",2025,2025,4,-0.3903108077560572,-0.6004781657785495,0,0,0.15011954144463738,-0.15011954144463738,"27.7",54.904180673639885,"1.971","0.599","73.9916",-0.20711756865220365,-0.1639462409991807,-0.22941435612716513,0,0,0
657136,"Wong, Connor","BOS",2025,2025,3,0.37971535489167,0.5841774690641077,1,0.33333333333333337,0.1386075103119641,0.19472582302136926,"28.7",54.111824753920914,"1.8805","0.6505","81.96468",0.10188964628402962,0.0380691763069767,0.14642641421183727,0,0.29779223226126406,0
660688,"Ruiz, Keibert","WSH",2025,2025,8,0.38899183380953656,0.5984489750915947,2,0.25000000000000006,0.17519387811355064,0.07480612188644936,"28.1125",54.53263968962569,"2.0435","0.7215","75.724638333",-0.49066304765623003,-0.24439188682728535,0.6538196673999795,0,0.6796842421751306,0
661388,"Contreras, William","MIL",2025,2025,8,0.7958380383767951,1.2243662128873771,3,0.375,0.22195422338907783,0.1530457766109221,"28.825",55.42629104942435,"1.935333333","0.6995","80.574548333",0.3351856973379191,-0.0841503637934668,0.21811527136842496,0,0.7552156079744998,0
663584,"Senger, Hayden","NYM",2025,2025,3,0.18094579446094367,0.2783781453245287,1,0.33333333333333337,0.24054061822515707,0.09279271510817627,"28.4",57.2097086346542,"1.885666667","0.610666667","85.95055",0.49417783940917204,0.31534455978503634,-0.20217013451141752,0,-0.32897411935826215,0
663698,"Bart, Joey","PIT",2025,2025,10,-0.5479000936168237,-0.8429232209489596,1,0.09999999999999999,0.18429232209489593,-0.08429232209489596,"28.45",55.42690555588617,"2.065833333","0.7165","79.607895",-0.04775377446114738,-0.7806383499854777,0.5160497401965605,0,-0.5305808366988947,0
663728,"Raleigh, Cal","SEA",2025,2025,5,-0.5258431460228843,-0.808989455419822,0,0,0.16179789108396442,-0.16179789108396442,"28",54.19358801517446,"1.994","0.666","80.005458",0.04900255305095624,-0.07878113146174633,-0.2596310451209439,0,-0.5195798318880882,0
663743,"Fortes, Nick","MIA",2025,2025,9,-0.09547783319500858,-0.14688897414616703,1,0.11111111111111113,0.127432108238463,-0.01632099712735188,"28.044444444",50.550890905672574,"1.9328","0.6328","77.799318",-0.14458985205009148,-0.10572567062131927,0.6345207704134203,-0.24821100404484042,-0.2828832178433361,0
665804,"Amaya, Miguel","CHC",2025,2025,3,0.8867375358916872,1.3642115936795187,2,0.6666666666666666,0.21192946877349375,0.4547371978931729,"27.633333333",52.63986377947093,"2.019","0.6495","77.918195",-0.06467620984714445,0.16737094499671923,0.41345284787093034,0.8271062744391072,0.020957736219906486,0
665966,"Narváez, Carlos","BOS",2025,2025,5,-0.543126357438637,-0.8355790114440569,0,0,0.1671158022888114,-0.1671158022888114,"28.88",56.43883611982274,"2.0322","0.6658","76.024372",-0.4022647732381815,0.0799289419612314,-0.05314359693690501,0.011803994698393439,-0.4719035779285953,0
666163,"Rortvedt, Ben","TB",2025,2025,7,-0.2177383271312232,-0.3349820417403434,1,0.14285714285714285,0.1907117202486205,-0.04785457739147765,"28.342857143",56.17756898980648,"1.963571429","0.675142857","82.18102",0.4047723158544474,-0.019114551212306485,0.05313121313649552,-0.12888081099276888,-0.6448902085262108,0
666310,"Naylor, Bo","CLE",2025,2025,7,0.22232059374323287,0.3420316826818967,2,0.28571428571428575,0.23685261675972905,0.04886166895455664,"29.271428571",57.93046554343826,"1.964285714","0.656571429","79.898594286",0.05567865369343795,0.21316967421488042,-0.8690015309758995,0.507579944820814,0.43460494092866375,0
668670,"Rogers, Jake","DET",2025,2025,2,-0.32348543856069484,-0.49766990547799206,0,0,0.24883495273899603,-0.24883495273899603,"28.25",57.706516287916145,"1.9415","0.5825","77.15832",-0.17150360376619533,0.2679951786774215,0.008430373339077396,0,-0.6025918537282957,0
668939,"Rutschman, Adley","BAL",2025,2025,8,-0.01957509828323623,-0.03011553582036343,1,0.125,0.12876444197754544,-0.003764441977545444,"27.825",50.741121620528006,"1.782142857","0.604","82.686398571",0.31676003807623626,0.46327436920788984,-0.12838827464785485,-0.21841767477685936,-0.46334399367977536,0
669087,"Huff, Sam","SF",2025,2025,5,0.19952948030775794,0.3069684312427045,1,0.2,0.1386063137514591,0.06139368624854093,"28.56",55.455658571108465,"2.00725","0.6825","77.8461775",-0.0630502937295741,-0.1167417946416737,0.23973642697743558,0,0.2470240926365167,0
669127,"Langeliers, Shea","ATH",2025,2025,10,-0.40777758029596506,-0.627350123532254,1,0.09999999999999999,0.1627350123532254,-0.06273501235322541,"28.85",52.9079204066785,"1.794777778","0.581111111","84.124303333",0.8017147611319035,0.686386156107393,-1.1935984532865667,-0.3023614462230118,-0.6194911412619721,0
669221,"Murphy, Sean","ATL",2025,2025,3,-0.3060655293114391,-0.4708700450945217,0,0,0.1569566816981739,-0.1569566816981739,"28.866666667",55.09668312359473,"1.826","0.699333333","82.376283333",0.12177703163409881,-0.1554728190651008,-0.26112217468747956,0,-0.1760520829760402,0
669224,"Wells, Austin","NYY",2025,2025,5,0.07383587065122217,0.11359364715572642,1,0.2,0.17728127056885473,0.02271872943114528,"29.04",55.153061823135005,"1.939","0.646","77.282434",-0.1575764541485612,0.054361140932741664,0.06175835358340778,0.5924895280532341,-0.43743892126509587,0
669257,"Smith, Will","LAD",2025,2025,10,-0.46079610663553683,-0.7089170871315951,0,0,0.07089170871315952,-0.07089170871315952,"28.15",50.74489719157922,"1.926","0.638833333","79.393423333",0.005342621807643298,-0.1098066136403043,0.16315230230772237,-0.026414583012315043,-0.7411908145943414,0
671056,"Herrera, Iván","STL",2025,2025,5,-0.7129760218959075,-1.0968861875321654,0,0,0.2193772375064331,-0.2193772375064331,"28.28",56.14260861911875,"2.0185","0.64175","75.2170125",-0.5322069094243149,0.1746030745485606,0.09429018533104727,0,-0.8335725379874585,0
672275,"Bailey, Patrick","SF",2025,2025,3,-0.07502357880820197,-0.11542089047415688,0,0,0.038473630158052295,-0.038473630158052295,"28.133333333",43.38181652687255,"1.35","0.534","82.6959",0.02764366189438694,0.06283009274836412,0.04173734945528142,0,-0.24763199457218937,0
672386,"Kirk, Alejandro","TOR",2025,2025,4,-0.2285496407867416,-0.3516148319796024,0,0,0.0879037079949006,-0.0879037079949006,"28.425",52.76805094755864,"1.919666667","0.610333333","79.538966667",0.01169269136340835,0.1130315702832665,-0.020724062243175634,-0.16889331747242797,-0.2867217139106737,0
672515,"Moreno, Gabriel","AZ",2025,2025,9,-0.08784262520266288,-0.13514250031178904,1,0.11111111111111113,0.12612694447908765,-0.015015833367976551,"29.266666667",55.33427150425028,"1.9378","0.6466","80.575964",0.14648443253834711,-0.1314006918018043,0.2374675083952885,-0.06540243500384507,-0.3222913144397752,0
673237,"Diaz, Yainer","HOU",2025,2025,7,-0.9314053863566588,-1.432931363625629,0,0,0.20470448051794699,-0.20470448051794699,"28.342857143",56.13423970930591,"2.084571429","0.790285714","81.482405714",0.1519151036106337,-0.8349443797071074,-0.6358442417512555,0,-0.11405784577789979,0
680777,"Jeffers, Ryan","MIN",2025,2025,4,0.0829872716729871,0.12767272565074939,2,0.5,0.4680818185873126,0.031918181412687374,"28.5",61.0066730984819,"2.07875","0.741","78.27447",-0.12749833960402973,-0.27445415247327415,-0.04910460028930008,0,0.5787298180173535,0
681351,"O'Hoppe, Logan","LAA",2025,2025,2,-0.26264674213194367,-0.404071910972221,0,0,0.2020359554861105,-0.2020359554861105,"28.65",53.95642070047498,"1.884","0.766","73.313245",-0.13919551349407386,-0.28266328105694716,0.07924138792810179,0,-0.06145450434930178,0
682848,"Rodríguez, Endy","PIT",2025,2025,5,-0.5302126376071297,-0.8157117501648148,0,0,0.16314235003296293,-0.16314235003296293,"29.18",56.055124176531336,"1.8795","0.58275","84.826775",0.40671183416647166,0.5690348465045195,-0.40695635953408615,0,-1.3845020713017198,0
686780,"Pagés, Pedro","STL",2025,2025,4,0.7343278641961638,1.1297351756864058,2,0.5,0.21756620607839844,0.2824337939216015,"28.633333333",57.049044241158235,"1.929","0.583","79.785285",0.03911717779112778,0.454369050109218,0.2382168413641524,0,0.39803210642190784,0
686948,"Baldwin, Drake","ATL",2025,2025,7,0.19091275004036687,0.29371192313902594,1,0.14285714285714288,0.10089829669442485,0.041958846162718014,"28.642857143",51.960026037175766,"1.690166667","0.61","77.924308333",-0.048788933008673964,0.24128279977214917,-0.08901379221687765,0,0.19023184859242842,0
689414,"Hicks, Liam","MIA",2025,2025,6,-0.18951313555020047,-0.29155867007723146,1,0.16666666666666669,0.21525977834620524,-0.04859311167953857,"29.15",57.66459963095535,"2.0074","0.6796","77.837886",-0.12126492052727962,-0.2194979345157516,-0.8023724822348801,0.8362996352305748,0.015277031970104937,0
696100,"Goodman, Hunter","COL",2025,2025,3,-0.4035279722577377,-0.6208122650119041,0,0,0.20693742167063472,-0.20693742167063472,"28.833333333",55.425140092377,"1.902","0.666","79.38483",0.00027083239111722057,-0.23098961789589198,-0.12871562447244894,2.7755575615628914e-17,0,-0.26137785503468053
