"year","last_name, first_name","pitcher_id","team_name","team_name_abbrev","pitch_hand","avg_speed","pitches_thrown","total_pitches","pitches_per_game","pitch_per","pitch_type","pitch_type_name","pitcher_break_z","league_break_z","diff_z","rise","pitcher_break_z_induced","pitcher_break_x","league_break_x","diff_x","tail","percent_rank_diff_z","percent_rank_diff_x"
"2024","Assad, Javier","665871","Cubs","CHC","R","87.9","547","2538",15.666666666666666,0.21552403467297085,"FC","Cutter",26.7,-28.1,1.4,"5",8.5,3.6,3.2,0.4,"12",0.7696969696969697,0.6181818181818182
"2024","Walker, Ryan","676254","Giants","SF","R","83.9","546","1221",7.537037037037037,0.44717444717444715,"SL","Slider",36.4,-37.9,-1.5,"-4",2.6,14.9,6.5,8.3,"127",0.2920634920634921,0.9936507936507937
"2024","Schwellenbach, Spencer","680885","Braves","ATL","R","96.1","544","1887",11.648148148148149,0.2882882882882883,"FF","4-Seam Fastball",16.1,-14.3,-1.8,"-12",13.4,5.7,-8.1,-2.4,"-29",0.20623501199040767,0.1630695443645084
"2024","Berríos, José","621244","Blue Jays","TOR","R","94.1","543","2914",17.987654320987655,0.18634179821551133,"FF","4-Seam Fastball",16,-15.3,-0.8,"-5",15,9.6,-7.7,1.9,"24",0.3645083932853717,0.7242206235011991
"2024","Parker, Mitchell","680730","Nationals","WSH","L","80.5","542","2404",14.839506172839506,0.2254575707154742,"CU","Curveball",50,-51.8,-1.9,"-4",-8,2.4,8.2,-5.8,"-70",0.26540284360189575,0.07109004739336493
"2024","Jiménez, Joe","641729","Braves","ATL","R","84.6","539","1089",6.722222222222222,0.494949494949495,"SL","Slider",35.4,-36.6,-1.2,"-3",2.9,5.8,5,0.8,"16",0.3238095238095238,0.6412698412698413
"2024","Anderson, Tyler","542881","Angels","LAA","L","84.3","539","2914",17.987654320987655,0.1849691146190803,"FC","Cutter",26.8,-31.3,4.5,"14",11.5,3.7,4.6,-0.9,"-20",0.9515151515151515,0.34545454545454546
"2024","Gomber, Austin","596295","Rockies","COL","L","81.1","538","2622",16.185185185185187,0.2051868802440885,"CH","Changeup",31,-32.9,-1.9,"-6",10.4,10.1,-13.2,-3.1,"-23",0.2835249042145594,0.07279693486590039
"2024","Rogers, Trevor","669432","Orioles","BAL","L","91.5","537","2243",13.845679012345679,0.23941150245207313,"SI","Sinker",25.2,-24.1,1.1,"5",7.7,17.8,-14.7,3.1,"21",0.6759581881533101,0.9930313588850174
"2024","Peralta, Freddy","642547","Brewers","MIL","R","87.7","536","3066",18.925925925925927,0.17482061317677755,"CH","Changeup",31.3,-32.4,-1.1,"-3",4.3,15.5,-14.7,0.8,"5",0.3793103448275862,0.5977011494252874
"2024","Pop, Zach","647315","Blue Jays","TOR","R","96.2","534","744",4.592592592592593,0.717741935483871,"SI","Sinker",25.7,-22.3,3.5,"16",4,16,-15.6,0.4,"3",0.8780487804878049,0.5087108013937283
"2024","Chavez, Jesse","445926","Braves","ATL","R","88.8","533","1044",6.444444444444445,0.5105363984674329,"FC","Cutter",22,-26.5,4.5,"17",12.5,1.9,1.3,-3.2,"-242",0.9515151515151515,0.07878787878787878
"2024","Rogers, Trevor","669432","Orioles","BAL","L","85.6","533","2243",13.845679012345679,0.23762817654926438,"CH","Changeup",37.2,-32.2,5.1,"16",0.2,14.4,-14.2,0.2,"1",0.9578544061302682,0.44061302681992337
"2024","Knack, Landon","689017","Dodgers","LAD","R","93.5","532","1149",7.092592592592593,0.4630113141862489,"FF","4-Seam Fastball",12.2,-15.3,3.1,"20",19.1,7.6,-7.9,-0.3,"-4",0.9856115107913669,0.4292565947242206
"2024","Brown, Ben","676962","Cubs","CHC","R","96.4","532","849",5.2407407407407405,0.6266195524146054,"FF","4-Seam Fastball",13.1,-12.9,-0.2,"-1",16.4,8.8,-6.8,2,"29",0.4724220623501199,0.7290167865707434
"2024","Lodolo, Nick","666157","Reds","CIN","L","94.1","531","1864",11.506172839506172,0.28487124463519314,"SI","Sinker",23.9,-23.6,0.3,"1",7.1,18.4,-15.5,2.9,"19",0.6027874564459931,0.9825783972125436
"2024","Quintana, Jose","500779","Mets","NYM","L","85.7","530","2819",17.401234567901234,0.18800993260021284,"CH","Changeup",33.1,-31.7,1.3,"4",4.3,14.3,-14,0.3,"2",0.6590038314176245,0.46360153256704983
"2024","Alexander, Tyler","641302","Rays","TB","L","85","530","1668",10.296296296296296,0.31774580335731417,"FC","Cutter",29.7,-31.1,1.3,"4",8,3.7,4,-0.3,"-8",0.7454545454545455,0.4727272727272727
"2024","Wilson, Bryse","669060","Brewers","MIL","R","93.1","528","1643",10.141975308641975,0.3213633597078515,"SI","Sinker",21.7,-23.1,-1.4,"-6",9.9,14.7,-14.9,-0.2,"-1",0.34843205574912894,0.37282229965156793
"2024","Martinez, Justin","679885","D-backs","AZ","R","100.2","528","1177",7.265432098765432,0.4485981308411215,"SI","Sinker",20.1,-19.1,1,"5",7.2,15.3,-14.9,0.5,"3",0.6689895470383276,0.5365853658536586
"2024","Tonkin, Michael","543859","Twins","MIN","R","93.2","527","1419",8.75925925925926,0.3713883016208598,"FF","4-Seam Fastball",20.5,-16.9,-3.5,"-21",11.3,13.7,-9.3,4.3,"46",0.07194244604316546,0.9256594724220624
"2024","Feltner, Ryan","663372","Rockies","COL","R","88.6","527","2578",15.91358024691358,0.20442203258339797,"SL","Slider",29.5,-32.8,-3.4,"-10",4.9,4.1,3.9,0.2,"6",0.1111111111111111,0.546031746031746
"2024","Barnes, Jacob","606930","Nationals","WSH","R","95.4","527","1117",6.895061728395062,0.4717994628469114,"FF","4-Seam Fastball",13.3,-14.2,1,"7",16.7,2.2,-7.5,-5.3,"-71",0.7386091127098321,0.04316546762589928
"2024","Soroka, Michael","647336","White Sox","CWS","R","81.9","527","1442",8.901234567901234,0.3654646324549237,"SL","Slider",44.8,-40.1,4.6,"12",-4.1,5.4,6.2,-0.8,"-13",0.9428571428571428,0.42857142857142855
"2024","Mayza, Tim","641835","Yankees","NYY","L","92.5","524","731",4.512345679012346,0.7168262653898769,"SI","Sinker",23.6,-22.2,1.4,"6",8.6,15.6,-14.2,1.5,"10",0.7073170731707317,0.8397212543554007
"2024","Brown, Hunter","686613","Astros","HOU","R","95.6","524","2889",17.944099378881987,0.18137763932156456,"SI","Sinker",16.5,-20.1,-3.6,"-18",13.5,13.6,-14.5,-0.8,"-6",0.11846689895470383,0.2578397212543554
"2024","Nicolas, Kyle","693312","Pirates","PIT","R","97.4","523","950",5.864197530864198,0.5505263157894736,"FF","4-Seam Fastball",11.9,-12.5,0.7,"5",17,9.2,-7.2,2.1,"29",0.6906474820143885,0.7434052757793765
"2024","Kikuchi, Yusei","579328","Astros","HOU","L","82.4","523","2923",18.15527950310559,0.17892576120424222,"CU","Curveball",45.1,-49.3,-4.2,"-9",-4.7,4.9,7.8,-3,"-38",0.14218009478672985,0.17061611374407584
"2024","Ober, Bailey","641927","Twins","MIN","R","86.2","522","2696",16.641975308641975,0.19362017804154302,"SL","Slider",30.1,-34.7,-4.6,"-13",6.5,3.6,4,-0.5,"-12",0.04126984126984127,0.4634920634920635
"2024","Crawford, Kutter","676710","Red Sox","BOS","R","80.8","522","2823",17.425925925925927,0.1849096705632306,"ST","Sweeper",40.3,-41.5,-1.2,"-3",1.7,12.8,14.3,-1.5,"-10",0.31654676258992803,0.2517985611510791
"2024","Criswell, Cooper","681867","Red Sox","BOS","R","89.1","521","1756",10.839506172839506,0.2966970387243736,"SI","Sinker",34.1,-28.2,5.9,"21",0.5,16.5,-15.4,1.1,"7",0.9790940766550522,0.7282229965156795
"2024","Lodolo, Nick","666157","Reds","CIN","L","94.2","517","1864",11.506172839506172,0.27736051502145925,"FF","4-Seam Fastball",20.6,-15.5,-5.1,"-33",10.5,16.8,-8.1,8.7,"107",0.019184652278177457,0.9976019184652278
"2024","Paxton, James","572020","Red Sox","BOS","L","80.8","517","1708",10.54320987654321,0.30269320843091335,"CU","Curveball",46.5,-51.6,-5,"-10",-4.8,1.1,8.1,-7,"-87",0.11374407582938388,0.023696682464454975
"2024","Castillo, Luis","622491","Mariners","SEA","R","95.6","516","2859",17.64814814814815,0.18048268625393493,"SI","Sinker",26,-26.2,-0.2,"-1",3.9,18.3,-16.8,1.5,"9",0.5365853658536586,0.8397212543554007
"2024","Bradley, Taj","671737","Rays","TB","R","90.9","516","2294",14.160493827160494,0.22493461203138623,"FC","Cutter",27,-24.6,-2.4,"-10",6.2,4.5,2.5,1.9,"76",0.14545454545454545,0.8666666666666667
"2024","Miller, Shelby","571946","Tigers","DET","R","93.5","515","850",5.246913580246914,0.6058823529411764,"FF","4-Seam Fastball",13.3,-16.1,2.8,"17",18,9,-8.4,0.6,"8",0.9760191846522782,0.539568345323741
"2024","Olson, Reese","681857","Tigers","DET","R","84.8","515","1853",11.438271604938272,0.27792768483540203,"SL","Slider",40.1,-36.7,3.4,"9",-2.2,5.6,5.1,0.4,"9",0.8793650793650793,0.5841269841269842
"2024","Law, Derek","571882","Nationals","WSH","R","91.5","515","1368",8.444444444444445,0.37646198830409355,"FC","Cutter",23.5,-23.7,0.2,"1",8.9,2.2,2.7,-0.6,"-21",0.5818181818181818,0.40606060606060607
"2024","Brebbia, John","605154","Braves","ATL","R","83.1","515","994",6.135802469135802,0.5181086519114688,"SL","Slider",38.9,-38.5,0.3,"1",0.5,9.1,6.1,3,"49",0.5428571428571428,0.8444444444444444
"2024","Rea, Colin","607067","Brewers","MIL","R","87.6","514","2650",16.358024691358025,0.1939622641509434,"FC","Cutter",28.3,-28.2,-0.1,"0",7.1,2.1,2.8,-0.7,"-23",0.5151515151515151,0.3696969696969697
"2024","King, Michael","650633","Padres","SD","R","82","514","2895",17.87037037037037,0.1775474956822107,"ST","Sweeper",37.5,-39.8,-2.3,"-6",3.4,15,14.4,0.7,"5",0.2014388489208633,0.6618705035971223
"2024","Bibee, Tanner","676440","Guardians","CLE","R","82.5","512","2851",17.70807453416149,0.1795861101367941,"CH","Changeup",28.6,-32.5,-3.9,"-12",11.5,13.7,-13.5,0.1,"1",0.11494252873563218,0.41379310344827586
"2024","Cano, Yennier","666974","Orioles","BAL","R","96","512","1008",6.222222222222222,0.5079365079365079,"SI","Sinker",31.6,-23.1,8.5,"37",-1.8,17.1,-15.8,1.3,"8",1,0.7804878048780488
"2024","Strahm, Matt","621381","Phillies","PHI","L","93.4","512","981",6.055555555555555,0.5219164118246687,"FF","4-Seam Fastball",15.5,-16.3,0.9,"5",16.1,14.4,-8.7,5.8,"66",0.7170263788968825,0.9832134292565947
"2024","Rogers, Taylor","573124","Giants","SF","L","79.3","511","1082",6.679012345679013,0.4722735674676525,"ST","Sweeper",42.4,-42.6,-0.3,"-1",1.2,14.8,15.1,-0.2,"-2",0.4676258992805755,0.49640287769784175
"2024","Schmidt, Clarke","657376","Yankees","NYY","R","92.4","509","1454",8.975308641975309,0.3500687757909216,"FC","Cutter",23.2,-22.9,-0.4,"-2",8.6,2.4,1.5,0.9,"56",0.45454545454545453,0.7151515151515152
"2024","Lodolo, Nick","666157","Reds","CIN","L","81.7","509","1864",11.506172839506172,0.273068669527897,"CU","Curveball",41.2,-49.7,-8.5,"-17",-0.1,11.4,9.8,1.5,"16",0.009478672985781991,0.6635071090047393
"2024","Montas, Frankie","593423","Brewers","MIL","R","94.8","509","2633",16.253086419753085,0.19331560957083174,"SI","Sinker",21.2,-22.3,-1.2,"-5",9.3,13.8,-15.2,-1.4,"-9",0.39372822299651566,0.1672473867595819
"2024","Kittredge, Andrew","552640","Cardinals","STL","R","88.1","508","1029",6.351851851851852,0.4936831875607386,"SL","Slider",34.4,-33,1.4,"4",0.5,6.5,3.9,2.6,"66",0.692063492063492,0.8253968253968254
"2024","Rea, Colin","607067","Brewers","MIL","R","93","508","2650",16.358024691358025,0.19169811320754718,"FF","4-Seam Fastball",17.8,-16,-1.8,"-11",13.8,6.4,-7.7,-1.3,"-16",0.20623501199040767,0.2997601918465228
"2024","Molina, Anthony","683627","Rockies","COL","R","94.8","506","1048",6.469135802469136,0.48282442748091603,"FF","4-Seam Fastball",15,-14.1,-1,"-7",15.3,7.3,-7,0.3,"4",0.31654676258992803,0.5107913669064749
"2024","Puk, A.J.","640462","D-backs","AZ","L","95.6","506","1173",7.2407407407407405,0.43137254901960786,"FF","4-Seam Fastball",15.8,-14.4,-1.5,"-10",14.3,10.7,-7.8,2.9,"37",0.2422062350119904,0.8369304556354916
"2024","King, John","667463","Cardinals","STL","L","93.5","505","857",5.290123456790123,0.5892648774795799,"SI","Sinker",27.9,-24.4,3.5,"14",3.4,15.1,-15.6,-0.4,"-3",0.8780487804878049,0.3205574912891986
"2024","Pepiot, Ryan","686752","Rays","TB","R","85.8","504","2149",13.265432098765432,0.23452768729641693,"CH","Changeup",35,-31.1,3.8,"12",2.3,15.4,-13.9,1.4,"10",0.8850574712643678,0.7241379310344828
"2024","Green, Chad","643338","Blue Jays","TOR","R","95.5","503","840",5.185185185185185,0.5988095238095238,"FF","4-Seam Fastball",12.2,-13.8,1.6,"11",18,7.9,-7.1,0.8,"11",0.8633093525179856,0.580335731414868
"2024","Jiménez, Joe","641729","Braves","ATL","R","94.5","503","1089",6.722222222222222,0.46189164370982555,"FF","4-Seam Fastball",13.5,-14.5,1,"7",17.2,9,-7.3,1.8,"25",0.7386091127098321,0.709832134292566
"2024","Estévez, Carlos","608032","Phillies","PHI","R","96.8","502","821",5.067901234567901,0.6114494518879415,"FF","4-Seam Fastball",12.3,-13.3,1.1,"8",17.1,7.9,-7.6,0.3,"4",0.7577937649880095,0.5107913669064749
"2024","Floro, Dylan","571670","D-backs","AZ","R","89.9","502","1018",6.283950617283951,0.4931237721021611,"SI","Sinker",25.7,-24.4,1.3,"5",8.2,15.6,-14.4,1.2,"8",0.7038327526132404,0.759581881533101
"2024","Hudson, Daniel","543339","Dodgers","LAD","R","95.1","502","999",6.166666666666667,0.5025025025025025,"FF","4-Seam Fastball",14.8,-15.1,0.3,"2",15.4,7.6,-8.4,-0.7,"-9",0.5995203836930456,0.38369304556354916
"2024","Lugo, Seth","607625","Royals","KC","R","79.8","502","3112",19.209876543209877,0.16131105398457585,"CU","Curveball",58,-52,6.1,"12",-14.5,14.6,10.4,4.1,"39",0.95260663507109,0.8767772511848341
"2024","Gray, Sonny","543243","Cardinals","STL","R","84.8","501","2483",15.32716049382716,0.2017720499395892,"ST","Sweeper",43.7,-36.5,7.2,"20",-5.6,15.8,13.1,2.7,"21",0.9856115107913669,0.8633093525179856
"2024","Foley, Jason","671345","Tigers","DET","R","96.9","501","905",5.58641975308642,0.5535911602209945,"SI","Sinker",22.8,-21,1.8,"8",6.3,16.5,-15.2,1.2,"8",0.7386759581881533,0.759581881533101
"2024","Pérez, Martín","527048","Padres","SD","L","83.4","501","2204",13.604938271604938,0.22731397459165154,"CH","Changeup",31.3,-32.8,-1.5,"-5",8.2,14.4,-13.6,0.8,"6",0.32567049808429116,0.5977011494252874
"2024","Kremer, Dean","665152","Orioles","BAL","R","86.9","500","2171",13.401234567901234,0.2303086135421465,"FC","Cutter",30.4,-28.8,-1.6,"-5",5.6,5.5,3.5,2,"57",0.2606060606060606,0.8787878787878788
"2024","Garcia, Robert","676395","Nationals","WSH","L","94.5","499","946",5.839506172839506,0.5274841437632135,"FF","4-Seam Fastball",17.1,-15.1,-2,"-13",13.6,10.6,-7.7,2.9,"37",0.18225419664268586,0.8369304556354916
"2024","Tonkin, Michael","543859","Twins","MIN","R","83.9","498","1419",8.75925925925926,0.35095137420718814,"SL","Slider",41.4,-37.8,3.6,"9",-2.4,2,6.3,-4.3,"-68",0.8984126984126984,0.04126984126984127
"2024","Arrighetti, Spencer","681293","Astros","HOU","R","78.4","497","2505",15.559006211180124,0.19840319361277445,"CU","Curveball",53.6,-53.4,0.2,"0",-8.7,14.6,12.3,2.2,"18",0.43601895734597157,0.7440758293838863
"2024","Shuster, Jared","694363","White Sox","CWS","L","92.5","495","1290",7.962962962962963,0.38372093023255816,"FF","4-Seam Fastball",17.3,-16.4,-0.9,"-6",14.7,10.5,-7.8,2.7,"34",0.3405275779376499,0.8177458033573142
"2024","Severino, Luis","622663","Mets","NYM","R","85.1","494","2890",17.839506172839506,0.17093425605536333,"ST","Sweeper",35.2,-36.6,-1.5,"-4",2.7,15,13.1,1.9,"15",0.28776978417266186,0.8057553956834532
"2024","Smyly, Drew","592767","Cubs","CHC","L","80","493","1016",6.271604938271605,0.48523622047244097,"CU","Curveball",45.9,-53.2,-7.3,"-14",-3.4,3.2,6.4,-9.6,"-150",0.03317535545023697,0.004739336492890996
"2024","Myers, Tobias","668964","Brewers","MIL","R","89.2","493","2152",13.283950617283951,0.22908921933085502,"FC","Cutter",21.8,-26.7,4.9,"19",12.5,3.3,2.9,0.5,"16",0.9757575757575757,0.6424242424242425
"2024","Montas, Frankie","593423","Brewers","MIL","R","90.4","492","2633",16.253086419753085,0.1868590960881124,"FC","Cutter",27.5,-25.4,-2.1,"-8",5.8,1.9,2,-0.1,"-4",0.16363636363636364,0.5212121212121212
"2024","Houser, Adrian","605288","Mets","NYM","R","92.5","490","1131",6.981481481481482,0.4332449160035367,"SI","Sinker",24.2,-23.2,1,"4",7.8,16.8,-14.7,2.1,"14",0.6689895470383276,0.9337979094076655
"2024","Hudson, Dakota","641712","Rockies","COL","R","90.4","490","1512",9.333333333333334,0.32407407407407407,"SI","Sinker",28.4,-24,4.3,"18",4.9,13.1,-14.3,-1.2,"-9",0.9303135888501742,0.1916376306620209
"2024","Neris, Héctor","593576","Astros","HOU","R","92.9","487","1008",6.260869565217392,0.48313492063492064,"FF","4-Seam Fastball",15,-15.4,0.4,"2",16.8,9.7,-7.2,2.5,"35",0.6211031175059952,0.8009592326139089
"2024","Fernandez, Ryan","681676","Cardinals","STL","R","95.5","487","1191",7.351851851851852,0.40890008396305627,"FF","4-Seam Fastball",13.5,-14.3,0.8,"6",16.6,6.9,-7.6,-0.7,"-9",0.7002398081534772,0.38369304556354916
"2024","Pearson, Nate","663878","Cubs","CHC","R","97.7","486","1059",6.537037037037037,0.45892351274787535,"FF","4-Seam Fastball",12.3,-13.4,1.2,"9",16.5,7.3,-8.3,-1,"-12",0.7961630695443646,0.3405275779376499
"2024","Waldron, Matt","663362","Padres","SD","R","79.3","486","2450",15.123456790123457,0.1983673469387755,"ST","Sweeper",39,-41.7,-2.7,"-6",4.6,13.3,14.7,-1.4,"-10",0.16546762589928057,0.2805755395683453
"2024","Pérez, Martín","527048","Padres","SD","L","87.9","485","2204",13.604938271604938,0.22005444646098005,"FC","Cutter",23,-27.6,4.6,"17",12.2,0.8,2.6,-3.4,"-132",0.9696969696969697,0.048484848484848485
"2024","Smyly, Drew","592767","Cubs","CHC","L","92.6","485","1016",6.271604938271605,0.47736220472440943,"SI","Sinker",14.2,-20.6,-6.5,"-31",17.7,7.2,-12.8,-5.6,"-44",0.010452961672473868,0.020905923344947737
"2024","Stroman, Marcus","573186","Yankees","NYY","R","88.1","485","2667",16.462962962962962,0.1818522684664417,"FC","Cutter",29.2,-27.3,-1.9,"-7",5.8,1,1.7,-0.7,"-43",0.19393939393939394,0.3696969696969697
"2024","Arrighetti, Spencer","681293","Astros","HOU","R","88.2","484","2505",15.559006211180124,0.19321357285429142,"FC","Cutter",27,-27,0.1,"0",8.1,3.1,1.5,1.7,"114",0.5515151515151515,0.8242424242424242
"2024","De Los Santos, Enyel","660853","White Sox","CWS","R","86.4","484","1127",6.95679012345679,0.42945874001774625,"SL","Slider",30.7,-35,-4.3,"-12",5.9,1.7,4.7,-3,"-64",0.06031746031746032,0.1111111111111111
"2024","Montas, Frankie","593423","Brewers","MIL","R","86","483","2633",16.253086419753085,0.18344094189137866,"FS","Split-Finger",34.3,-34.2,0.1,"0",2.4,9.4,-10.1,-0.7,"-7",0.5076923076923077,0.4153846153846154
"2024","Gaddis, Hunter","683769","Guardians","CLE","R","89.1","482","1075",6.6770186335403725,0.4483720930232558,"SL","Slider",30.1,-32,-1.9,"-6",4.3,5.1,3.8,1.3,"34",0.24444444444444444,0.6984126984126984
"2024","Hudson, Bryan","663542","Brewers","MIL","L","91.3","480","927",5.722222222222222,0.517799352750809,"FF","4-Seam Fastball",20.5,-18.4,-2.1,"-11",12.3,7.1,-8.6,-1.5,"-17",0.16786570743405277,0.2685851318944844
"2024","Jackson, Luke","592426","Braves","ATL","R","87.3","479","917",5.660493827160494,0.5223555070883316,"SL","Slider",41.3,-33.9,7.4,"22",-5.6,0.2,3.9,-4.1,"-105",0.9904761904761905,0.047619047619047616
"2024","Irvin, Cole","608344","Twins","MIN","L","91.9","479","1767",10.907407407407407,0.27108092812676854,"FF","4-Seam Fastball",17.3,-15.8,-1.6,"-10",15.2,12,-6.5,5.5,"84",0.23501199040767387,0.9760191846522782
"2024","Martinez, Nick","607259","Reds","CIN","R","92.6","478","2125",13.117283950617283,0.22494117647058823,"FF","4-Seam Fastball",14,-15.2,1.1,"7",17.9,4.6,-7.1,-2.4,"-34",0.7577937649880095,0.1630695443645084
"2024","Megill, Trevor","656730","Brewers","MIL","R","98.8","478","668",4.1234567901234565,0.7155688622754491,"FF","4-Seam Fastball",10.2,-11.4,1.2,"11",17.9,5.7,-6.8,-1.2,"-17",0.7961630695443646,0.31414868105515587
"2024","Brebbia, John","605154","Braves","ATL","R","93.8","477","994",6.135802469135802,0.4798792756539235,"FF","4-Seam Fastball",13.6,-15.1,1.5,"10",17.6,9.6,-7.3,2.4,"32",0.8441247002398081,0.7913669064748201
"2024","Cruz, Fernando","518585","Reds","CIN","R","81.5","477","1138",7.0246913580246915,0.4191564147627416,"FS","Split-Finger",38.1,-36.8,1.3,"4",3.1,5.6,-7.4,-1.7,"-23",0.6615384615384615,0.26153846153846155
"2024","Brown, Hunter","686613","Astros","HOU","R","92.4","476","2889",17.944099378881987,0.16476289373485636,"FC","Cutter",22,-22.4,0.4,"2",10,3.3,2.5,0.8,"32",0.6242424242424243,0.703030303030303
"2024","Miller, Bryce","682243","Mariners","SEA","R","94.7","476","2749",16.969135802469136,0.17315387413604946,"SI","Sinker",19.5,-23,-3.4,"-15",11,15.9,-15.4,0.5,"3",0.13588850174216027,0.5365853658536586
"2024","Vásquez, Randy","681190","Padres","SD","R","94.3","474","1687",10.41358024691358,0.2809721398933017,"FF","4-Seam Fastball",14.8,-14.8,-0.1,"0",15.9,7.4,-7.4,0,"-1",0.5035971223021583,0.47002398081534774
"2024","Fedde, Erick","607200","Cardinals","STL","R","87.7","474","2891",17.84567901234568,0.16395710826703563,"CH","Changeup",31.8,-30.5,1.3,"4",3.6,10.9,-14.2,-3.3,"-23",0.6590038314176245,0.05747126436781609
"2024","García, Luis","472610","Red Sox","BOS","R","96.4","473","898",5.54320987654321,0.5267260579064588,"SI","Sinker",18.5,-19.2,-0.7,"-4",11,13.9,-14.3,-0.4,"-3",0.46689895470383275,0.3205574912891986
"2024","Scott, Tanner","656945","Padres","SD","L","88.5","473","1163",7.179012345679013,0.4067067927773001,"SL","Slider",35.9,-33.1,2.8,"9",-1.1,7,4.1,2.9,"71",0.8222222222222222,0.8380952380952381
"2024","Peterson, David","656849","Mets","NYM","L","93.2","472","1871",11.549382716049383,0.25227151256012825,"FF","4-Seam Fastball",17.9,-14.9,-3,"-20",13.6,6.4,-6.6,-0.1,"-2",0.09592326139088729,0.4556354916067146
"2024","Cabrera, Edward","665795","Marlins","MIA","R","96.3","471","1734",10.703703703703704,0.27162629757785467,"FF","4-Seam Fastball",14.1,-13.2,-0.8,"-6",15.5,9.2,-7.1,2,"28",0.3645083932853717,0.7290167865707434
"2024","Criswell, Cooper","681867","Red Sox","BOS","R","76.8","471","1756",10.839506172839506,0.26822323462414577,"ST","Sweeper",41.6,-43,-1.4,"-3",5.1,18.2,15.3,2.9,"19",0.302158273381295,0.8776978417266187
"2024","Hicks, Jordan","663855","Giants","SF","R","81.1","471","1958",12.08641975308642,0.24055158324821246,"ST","Sweeper",39,-40.2,-1.2,"-3",2.6,12.2,14.3,-2.1,"-15",0.31654676258992803,0.14388489208633093
"2024","Lee, Dylan","669276","Braves","ATL","L","84","470","859",5.302469135802469,0.5471478463329453,"SL","Slider",33,-37.6,-4.6,"-12",5.5,2.4,5.1,-2.7,"-53",0.04126984126984127,0.1492063492063492
"2024","Freeland, Kyle","607536","Rockies","COL","L","91.2","470","1769",10.919753086419753,0.26568682871678917,"SI","Sinker",25.3,-24.1,1.1,"5",7.4,13.9,-14.7,-0.8,"-5",0.6759581881533101,0.2578397212543554
"2024","Sánchez, Cristopher","650911","Phillies","PHI","L","84.4","469","2797",17.265432098765434,0.1676796567751162,"SL","Slider",41.6,-37,4.6,"13",-3.3,1,4.8,-3.9,"-80",0.9428571428571428,0.05396825396825397
"2024","Miller, Bryce","682243","Mariners","SEA","R","84.4","469","2749",16.969135802469136,0.17060749363404876,"FS","Split-Finger",38.2,-35,3.1,"9",0.4,9.9,-10.7,-0.8,"-7",0.8769230769230769,0.38461538461538464
"2024","Ryan, Joe","657746","Twins","MIN","R","88.5","468","2106",13,0.2222222222222222,"FS","Split-Finger",34.8,-34.1,0.7,"2",0.2,14.3,-13.6,0.8,"6",0.5846153846153846,0.6615384615384615
"2024","Mize, Casey","663554","Tigers","DET","R","85.8","466","1789",11.04320987654321,0.2604807154835103,"SL","Slider",36.8,-35.4,1.5,"4",0.2,3.6,4.7,-1,"-22",0.7015873015873015,0.4
"2024","Soroka, Michael","647336","White Sox","CWS","R","93.5","466","1442",8.901234567901234,0.3231622746185853,"FF","4-Seam Fastball",15.1,-15.1,0.1,"0",16.3,8.4,-7.5,0.9,"12",0.5515587529976019,0.5899280575539568
"2024","Berríos, José","621244","Blue Jays","TOR","R","84.8","465","2914",17.987654320987655,0.1595744680851064,"CH","Changeup",33.4,-33,0.4,"1",4.7,14.5,-14,0.5,"4",0.5670498084291188,0.5172413793103449
"2024","Stone, Gavin","694813","Dodgers","LAD","R","95.3","464","2152",13.283950617283951,0.21561338289962825,"SI","Sinker",17.9,-21.8,-3.9,"-18",12.2,14.7,-15.1,-0.4,"-3",0.09407665505226481,0.3205574912891986
"2024","Spiers, Carson","686730","Reds","CIN","R","92.4","463","1554",9.592592592592593,0.2979407979407979,"FF","4-Seam Fastball",16.2,-16.6,0.4,"2",15.8,6.4,-8,-1.6,"-20",0.6211031175059952,0.24940047961630696
"2024","Harrison, Kyle","690986","Giants","SF","L","80.6","463","2078",12.82716049382716,0.2228103946102021,"SV","Slurve",47,-46.7,0.3,"1",-4.6,8.7,9.4,-0.8,"-8",0.7142857142857143,0.42857142857142855
"2024","Rogers, Trevor","669432","Orioles","BAL","L","82.4","462","2243",13.845679012345679,0.2059741417744093,"SL","Slider",35.1,-39.4,-4.3,"-11",5.1,3.8,6.6,-2.9,"-43",0.06031746031746032,0.12380952380952381
"2024","Heaney, Andrew","571760","Rangers","TEX","L","83.7","462","2731",16.858024691358025,0.16916880263639691,"CH","Changeup",33.7,-35.7,-2.1,"-6",5.6,17.4,-14.6,2.8,"19",0.2681992337164751,0.896551724137931
"2024","Snell, Blake","605483","Giants","SF","L","81.1","462","1773",10.944444444444445,0.26057529610829105,"CU","Curveball",50.6,-52.1,-1.5,"-3",-8.7,12.2,6.9,5.3,"77",0.3033175355450237,0.95260663507109
"2024","Falter, Bailey","663559","Pirates","PIT","L","86.1","461","2138",13.197530864197532,0.215622076707203,"SL","Slider",30.5,-34.9,-4.4,"-13",6.3,3.3,4.2,-0.8,"-20",0.050793650793650794,0.42857142857142855
"2024","Eflin, Zach","621107","Orioles","BAL","R","78.8","461","2447",15.104938271604938,0.18839395177768697,"CU","Curveball",50.6,-54,-3.4,"-6",-6.5,11.2,9.2,2,"22",0.17061611374407584,0.7251184834123223
